# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.3.0"
Date_of_run______________________________________________________________ (date)_________________________ "02/02/2026 UTC"
Time_of_run______________________________________________________________ (time)_________________________      "11:07"
User_____________________________________________________________________ (username)_____________________    "jpeters"
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak"
PROCESS_git_tag__________________________________________________________ (tagno)________________________           ""
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           ""
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/jpeters/PROCESS/large_tokamak_IN.DAT"
Optimisation_switch______________________________________________________ (ioptimz)______________________            1
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1
# Numerics #
# PROCESS found a feasible solution #
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_274)_ 1.79652500107076811e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_275)_ 1.79644871264079740e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_276)_ 1.79637196311184795e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_277)_ 1.79629474978518324e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_278)_ 1.79621706993757329e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_279)_ 1.79613892082111768e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_280)_ 1.79606029966306942e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_281)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_282)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_283)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_284)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_285)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_286)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_287)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_288)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_289)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_290)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_291)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_292)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_293)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_294)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_295)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_296)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_297)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_298)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_299)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_300)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_301)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_302)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_303)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_304)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_305)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_306)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_307)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_308)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_309)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_310)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_311)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_312)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_313)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_314)_ 1.79600000000000009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_315)_ 1.79596712002423402e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_316)_ 1.79586969450537843e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_317)_ 1.79577167716024739e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_318)_ 1.79567306419301396e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_319)_ 1.79557385178060116e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_320)_ 1.79547403607287777e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_321)_ 1.79537361319286966e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_322)_ 1.79527257923700567e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_323)_ 1.79517093027538266e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_324)_ 1.79506866235206530e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_325)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_326)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_327)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_328)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_329)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_330)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_331)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_332)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_333)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_334)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_335)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_336)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_337)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_338)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_339)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_340)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_341)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_342)_ 1.79499999999999993e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_343)_ 1.79498390813090616e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_344)_ 1.79486823276939695e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_345)_ 1.79475184929480243e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_346)_ 1.79463475332937463e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_347)_ 1.79451694048875616e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_348)_ 1.79439840638366199e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_349)_ 1.79427914662166366e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_350)_ 1.79415915680908178e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_351)_ 1.79403843255298838e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_352)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_353)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_354)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_355)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_356)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_357)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_358)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_359)_ 1.79400000000000013e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_360)_ 1.79390704112074886e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_361)_ 1.79377888542896962e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_362)_ 1.79364994865823810e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_363)_ 1.79352022663628041e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_364)_ 1.79338971523104895e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_365)_ 1.79325841035509157e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_366)_ 1.79312630797016297e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_367)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_368)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_369)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_370)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_371)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_372)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_373)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_374)_ 1.79299999999999997e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_375)_ 1.79288267371446750e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_376)_ 1.79274295958075136e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_377)_ 1.79260241177501918e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_378)_ 1.79246102732951975e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_379)_ 1.79231880341410665e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_380)_ 1.79217573734593323e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_381)_ 1.79203182659967766e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_382)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_383)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_384)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_385)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_386)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_387)_ 1.79200000000000017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_388)_ 1.79199050905704169e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_389)_ 1.79183598211052768e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_390)_ 1.79168057525057840e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_391)_ 1.79152428822232288e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_392)_ 1.79136712109321259e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_393)_ 1.79120907427287435e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_394)_ 1.79105014853405500e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_395)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_396)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_397)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_398)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_399)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_400)_ 1.79100000000000001e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_401)_ 1.79093175365407369e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_402)_ 1.79076859136273150e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_403)_ 1.79060459147234248e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_404)_ 1.79043975973352367e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_405)_ 1.79027410257223067e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_406)_ 1.79010762712932738e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_407)_ 1.78994022817896123e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_408)_ 1.78977182194291515e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_409)_ 1.78960262206566831e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_410)_ 1.78943263901049399e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_411)_ 1.78926188419198375e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_412)_ 1.78909037003153664e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_413)_ 1.78891803559433207e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_414)_ 1.78874488712382060e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_415)_ 1.78857102257112714e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_416)_ 1.78839645902351876e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_417)_ 1.78822121490692005e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_418)_ 1.78804531006446261e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_419)_ 1.78786883155181009e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_420)_ 1.78769175958609665e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_421)_ 1.78751409608276148e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_422)_ 1.78733586742686228e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_423)_ 1.78715710189131300e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_424)_ 1.78697782880997451e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_425)_ 1.78679807483781694e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_426)_ 1.78661788127824934e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_427)_ 1.78643728516086604e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_428)_ 1.78625632604594280e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_429)_ 1.78607504617988440e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_430)_ 1.78589343253723243e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_431)_ 1.78571155029284405e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_432)_ 1.78552949177875995e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_433)_ 1.78534731180027961e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_434)_ 1.78516506881015786e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_435)_ 1.78496561625217929e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_436)_ 1.78460089946949694e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_437)_ 1.78423645634858978e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_438)_ 1.78387243825529502e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_439)_ 1.78350900664479148e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_440)_ 1.78314633376908951e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_441)_ 1.78289246504389496e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_442)_ 1.78271244269001166e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_443)_ 1.78253309350069031e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_444)_ 1.78235452928244449e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_445)_ 1.78217686958428629e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_446)_ 1.78200024233008030e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_447)_ 1.78164911441376468e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_448)_ 1.78130037962926266e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_449)_ 1.78095459668630980e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_450)_ 1.78061210499799643e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_451)_ 1.78027327001723350e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_452)_ 1.77993859665166063e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_453)_ 1.77960888405344306e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_454)_ 1.77928410196843494e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_455)_ 1.77896475210238023e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_456)_ 1.77865138211442044e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_457)_ 1.77834459248102164e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_458)_ 1.77804504509900276e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_459)_ 1.77775323554187104e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_460)_ 1.77747018849420719e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_461)_ 1.77719687546874923e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_462)_ 1.77693435687320545e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_463)_ 1.77668386342695754e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_464)_ 1.77644685250736671e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_465)_ 1.77622509687081092e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_466)_ 1.77602083474273655e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_467)_ 1.77575541485447523e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_468)_ 1.77551680566619723e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_469)_ 1.77532656045992034e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_470)_ 1.77521616211081863e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_471)_ 1.77334014843127150e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_472)_ 1.77193294108828354e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_473)_ 1.77038993009621457e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_474)_ 1.76830729128133655e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_475)_ 1.76553123068140287e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_476)_ 1.76290320737150310e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_477)_ 1.76041603960730981e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_478)_ 1.75714856349094646e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_479)_ 1.75292470382982195e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_480)_ 1.74847772295196968e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_481)_ 1.74314279350802828e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_482)_ 1.73723745978648836e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_483)_ 1.73098777983101506e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_484)_ 1.72359788662407141e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_485)_ 1.71448259443022692e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_486)_ 1.70451409229656612e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_487)_ 1.69328276290142377e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_488)_ 1.68126695545991680e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_489)_ 1.66780087740131187e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_490)_ 1.65419746651106720e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_491)_ 1.64038570995069364e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_492)_ 1.62715471258067694e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_493)_ 1.61599943587105912e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_494)_ 1.60647931103091501e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_495)_ 1.59944259913496829e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_496)_ 1.59299770842798392e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_497)_ 1.58668639822279793e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_498)_ 1.56871625497990657e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_499)_ 1.37557983829949482e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_500)_ 9.01695775214311013e+00 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_0)___ 2.58009759015459643e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_1)___ 2.58009738284000036e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_2)___ 2.58009676089186044e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_3)___ 2.58009572429712115e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_4)___ 2.58009427303402177e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_5)___ 2.58009240707209635e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_6)___ 2.58009012637217090e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_7)___ 2.58008743088636017e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_8)___ 2.58008432055806587e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_9)___ 2.58008079532197279e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_10)__ 2.58007685510404343e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_11)__ 2.58007249982151521e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_12)__ 2.58006772938289330e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_13)__ 2.58006254368794643e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_14)__ 2.58005694262769900e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_15)__ 2.58005092608442474e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_16)__ 2.58004449393163959e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_17)__ 2.58003764603409280e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_18)__ 2.58003038224775878e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_19)__ 2.58002270241982750e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_20)__ 2.58001460638869489e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_21)__ 2.58000609398395326e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_22)__ 2.57999716502637817e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_23)__ 2.57998781932791950e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_24)__ 2.57997805669168763e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_25)__ 2.57996787691194136e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_26)__ 2.57995727977407476e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_27)__ 2.57994626505460332e+01 OP
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_28)__ 2.57993483252114899e+01 OP
