 # PROCESS #
 # Power Reactor Optimisation Code #
 # PROCESS #
 # Power Reactor Optimisation Code #
 PROCESS_version_number__________________________________________________ (procver)_____________________     "2.3.0   R"
 Date_of_run_____________________________________________________________ (date)________________________     "25/07/2023"
 Time_of_run_____________________________________________________________ (time)________________________     "16:06"
 User____________________________________________________________________ (username)____________________     "james"
 PROCESS_run_title_______________________________________________________ (runtitle)____________________     "Run Title (change this line using input variable 'runtitle')
 PROCESS_tag_number______________________________________________________ (tagno)_______________________     "v2.3.0-hotfix"
 PROCESS_git_branch_name_________________________________________________ (branch_name)_________________     "HEAD"
 PROCESS_last_commit_message_____________________________________________ (commsg)______________________     "Move\ ford\ repository\ to\ new\ URL"
 Input_filename__________________________________________________________ (fileprefix)__________________     "/home/james/Documents/BLUEPRINT/bm2/eudemo/config/IN.DAT                                                                                                                                                "
 # Numerics #
 VMCON_error_flag________________________________________________________ (ifail)_______________________              1
 # PROCESS found a feasible solution #
 Number_of_iteration_variables___________________________________________ (nvar)________________________             40
 Number_of_constraints_(total)___________________________________________ (neqns+nineqns)_______________             24
 Optimisation_switch_____________________________________________________ (ioptimz)_____________________              1
 Figure_of_merit_switch__________________________________________________ (minmax)______________________              1
 Square_root_of_the_sum_of_squares_of_the_constraint_residuals___________ (sqsumsq)_____________________      3.1670E-09 OP
 VMCON_convergence_parameter_____________________________________________ (convergence_parameter)_______      2.4457E-10 OP
 Number_of_VMCON_iterations______________________________________________ (nviter)______________________             48 OP
 Power_incident_on_the_divertor_targets_(MW)_____________________________ (ptarmw)______________________      3.5044E+01 OP
 Fraction_of_power_to_the_lower_divertor_________________________________ (f_p_div_lower)________________________      1.0000E+00 IP
 Outboard_side_heat_flux_decay_length_(m)________________________________ (lambdaio)____________________      1.5700E-03 OP
 Fraction_of_power_on_the_inner_targets__________________________________ (fio)_________________________      4.1000E-01 OP
 Fraction_of_power_incident_on_the_lower_inner_target____________________ (fLI)_________________________      4.1000E-01 OP
 Fraction_of_power_incident_on_the_lower_outer_target____________________ (fLO)_________________________      5.9000E-01 OP
 Power_incident_on_the_lower_inner_target_(MW)___________________________ (pLImw)_______________________      1.4368E+01 OP
 Power_incident_on_the_lower_outer_target_(MW)___________________________ (pLOmw)_______________________      2.0676E+01 OP
 Ohmic_heating_power_(MW)________________________________________________ (pohmmw)______________________      5.7446E-01 OP
 Fraction_of_alpha_power_deposited_in_plasma_____________________________ (falpha)______________________      9.5000E-01
 Fraction_of_alpha_power_to_electrons____________________________________ (falpe)_______________________      7.1882E-01
 Fraction_of_alpha_power_to_ions_________________________________________ (falpi)_______________________      2.8118E-01
 Ion_transport_(MW)______________________________________________________ (p_ion_transport_loss_mw)______________________      1.5676E+02 OP
 Electron_transport_(MW)_________________________________________________ (p_electron_transport_loss_mw)______________________      1.7181E+02 OP
 Injection_power_to_ions_(MW)____________________________________________ (p_hcd_injected_ions_mw)_____________________      0.0000E+00 OP
 Injection_power_to_electrons_(MW)_______________________________________ (p_hcd_injected_electrons_mw)_____________________      5.0000E+01 OP
 Ignited_plasma_switch_(0=not_ignited,_1=ignited)________________________ (ignite)______________________              0
 Power_into_divertor_zone_via_charged_particles_(MW)_____________________ (p_plasma_separatrix_mw)_______________________      1.7522E+02 OP
 Psep_/_R_ratio_(MW/m)___________________________________________________ (p_plasma_separatrix_mw/rmajor)________________      1.9026E+01 OP
 Psep_Bt_/_qAR_ratio_(MWT/m)_____________________________________________ (pdivtbt/qar)_________________      9.2000E+00 OP
 ITER_1996_scaling:_nominal_(MW)_________________________________________ (l_h_threshold_powers(1))___________________      1.5428E+02 OP
 ITER_1996_scaling:_upper_bound_(MW)_____________________________________ (l_h_threshold_powers(2))___________________      3.5291E+02 OP
 ITER_1996_scaling:_lower_bound_(MW)_____________________________________ (l_h_threshold_powers(3))___________________      6.6546E+01 OP
 ITER_1997_scaling_(1)_(MW)______________________________________________ (l_h_threshold_powers(4))___________________      2.5463E+02 OP
 ITER_1997_scaling_(2)_(MW)______________________________________________ (l_h_threshold_powers(5))___________________      2.0292E+02 OP
 Martin_2008_scaling:_nominal_(MW)_______________________________________ (l_h_threshold_powers(6))___________________      1.1342E+02 OP
 Martin_2008_scaling:_95%_upper_bound_(MW)_______________________________ (l_h_threshold_powers(7))___________________      1.4961E+02 OP
 Martin_2008_scaling:_95%_lower_bound_(MW)_______________________________ (l_h_threshold_powers(8))___________________      7.7219E+01 OP
 Snipes_2000_scaling:_nominal_(MW)_______________________________________ (l_h_threshold_powers(9))___________________      7.9863E+01 OP
 Snipes_2000_scaling:_upper_bound_(MW)___________________________________ (l_h_threshold_powers(10))__________________      1.1889E+02 OP
 Snipes_2000_scaling:_lower_bound_(MW)___________________________________ (l_h_threshold_powers(11))__________________      5.3217E+01 OP
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)_____________________ (l_h_threshold_powers(12))__________________      3.6446E+01 OP
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)_________________ (l_h_threshold_powers(13))__________________      5.0824E+01 OP
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)_________________ (l_h_threshold_powers(14))__________________      2.5952E+01 OP
 Hubbard_2012_L-I_threshold_-_nominal_(MW)_______________________________ (l_h_threshold_powers(15))__________________      2.7325E+01 OP
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)___________________________ (l_h_threshold_powers(16))__________________      1.4258E+01 OP
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)___________________________ (l_h_threshold_powers(17))__________________      5.2365E+01 OP
 Hubbard_2017_L-I_threshold______________________________________________ (l_h_threshold_powers(18))__________________      2.9363E+02 OP
 Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)________________ (l_h_threshold_powers(19))__________________      1.1342E+02 OP
 Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)________ (l_h_threshold_powers(20))__________________      1.4961E+02 OP
 Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)________ (l_h_threshold_powers(21))__________________      7.7219E+01 OP
 L-H_threshold_power_(enforced)_(MW)_____________________________________ (boundl(103)*p_l_h_threshold_mw)_______      1.1342E+02 OP
 L-H_threshold_power_(MW)________________________________________________ (p_l_h_threshold_mw)___________________      1.1342E+02 OP
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor____________________________________________________ (hfact)_______________________      1.1000E+00
 Global_thermal_energy_confinement_time_(s)______________________________ (t_energy_confinement)______________________      3.6651E+00
 Ion_energy_confinement_time_(s)_________________________________________ (t_ion_energy_confinement)_______________________      3.6651E+00
 Electron_energy_confinement_time_(s)____________________________________ (t_electron_energy_confinement)_______________________      3.6651E+00
 n.tau_=_Volume-average_electron_density_x_Energy_confinement_time_(s/m3) (ntau)_______________________      2.5887E+20 OP
 Triple_product__(keV_s/m3)______________________________________________ (ntau*temp_plasma_electron_vol_avg_kev)____________________      3.1745E+21 OP
 Transport_loss_power_assumed_in_scaling_law_(MW)________________________ (p_plasma_loss_mw)_____________________      3.2857E+02 OP
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (iradloss)____________________              1
 Radiation_power_subtracted_from_plasma_power_balance_(MW)_______________ ______________________________      1.0351E+02 OP
 Alpha_particle_confinement_time_(s)_____________________________________ (t_alpha_confinement)________________________      1.8325E+01
 Alpha_particle/energy_confinement_time_ratio____________________________ (t_alpha_confinement/t_energy_confinement)_________________      5.0000E+00
 Lower_limit_on_taup/taueff______________________________________________ (f_alpha_energy_confinement_min)____________________      5.0000E+00
 Total_energy_confinement_time_including_radiation_loss_(s)______________ (total_energy_conf_time)______      3.2266E+00
 Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al____________ (beta_mcdonald)_______________      3.1462E-02 OP
 Normalized_ion_Larmor_radius____________________________________________ (rho_star)____________________      1.7765E-03 OP
 Normalized_collisionality_______________________________________________ (nu_star)_____________________      3.7248E-03 OP
 Volume_measure_of_elongation____________________________________________ (kappa_ipb)__________________      1.6812E+00 OP
 Total_volt-second_requirement_(Wb)______________________________________ (vs_plasma_total_required)_______________________      6.1313E+02 OP
 Inductive_volt-seconds_(Wb)_____________________________________________ (vs_plasma_ind_ramp)_______________________      3.0030E+02 OP
 Ejima_coefficient_______________________________________________________ (ejima_coeff)_______________________      4.0000E-01
 Start-up_resistive_(Wb)_________________________________________________ (vs_plasma_res_ramp)_______________________      8.3665E+01 OP
 Flat-top_resistive_(Wb)_________________________________________________ (vs_plasma_burn_required)_______________________      2.2917E+02 OP
 bootstrap_current_fraction_multiplier___________________________________ (cboot)_______________________      1.0000E+00
 Bootstrap_fraction_(ITER_1989)__________________________________________ (f_c_plasma_bootstrap_iter89)_________________      3.3964E-01
 Bootstrap_fraction_(Sauter_et_al)_______________________________________ (f_c_plasma_bootstrap_sauter)_________________      3.8453E-01
 Bootstrap_fraction_(Nevins_et_al)_______________________________________ (f_c_plasma_bootstrap_nevins)_________________      3.5071E-01
 Bootstrap_fraction_(Wilson)_____________________________________________ (bscf_wilson)_________________      4.0090E-01
 Diamagnetic_fraction_(Hender)___________________________________________ (f_c_plasma_diamagnetic_hender)________________      1.0951E-02
 Diamagnetic_fraction_(SCENE)____________________________________________ (f_c_plasma_diamagnetic_scene)_________________      1.0028E-02
 Pfirsch-Schlueter_fraction_(SCENE)______________________________________ (f_c_plasma_pfirsch_schluter_scene)__________________     -2.7596E-03
 Bootstrap_fraction_(enforced)___________________________________________ (bootipf.)____________________      3.8453E-01
 Diamagnetic_fraction_(enforced)_________________________________________ (diaipf.)_____________________      0.0000E+00
 Pfirsch-Schlueter_fraction_(enforced)___________________________________ (psipf.)______________________      0.0000E+00
 Loop_voltage_during_burn_(V)____________________________________________ (v_plasma_loop_burn)_______________________      3.1785E-02 OP
 Plasma_resistance_(ohm)_________________________________________________ (rplas)_______________________      2.8557E-09 OP
 Resistive_diffusion_time_(s)____________________________________________ (res_time)____________________      4.9123E+03 OP
 Plasma_inductance_(H)___________________________________________________ (ind_plasma)_________________________      1.6616E-05 OP
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement________________ (csawth)______________________      1.0000E+00
 Ratio_of_He_and_pellet_particle_confinement_times_______________________ (tauratio)____________________      1.0000E+00
 Fuelling_rate_(nucleus-pairs/s)_________________________________________ (molflow_plasma_fuelling_required)_______________________      5.1249E+21 OP
 Fuel_burn-up_rate_(reactions/s)_________________________________________ (rndfuel)_____________________      7.1375E+20 OP
 Burn-up_fraction________________________________________________________ (burnup)______________________      1.3927E-01
 # Energy confinement times, and required H-factors : #
 # Current Drive System #
 Current_drive_efficiency_model__________________________________________ (i_hcd_primary)_______________________             10
 Auxiliary_power_used_for_plasma_heating_only_(MW)_______________________ (p_hcd_primary_extra_heat_mw)_______________________      5.0000E+01
 Power_injected_for_current_drive_(MW)___________________________________ (pcurrentdrivemw)_____________      0.0000E+00
 Maximum_Allowed_Bootstrap_current_fraction______________________________ (bscfmax)_____________________      9.9000E-01
 Fusion_gain_factor_Q____________________________________________________ (big_q_plasma)________________________      3.9584E+01 OP
 Auxiliary_current_drive_(A)_____________________________________________ (auxiliary_cd)________________      0.0000E+00 OP
 Current_drive_efficiency_(A/W)__________________________________________ (eta_cd_hcd_primary)_______________________      4.6120E-02 OP
 Normalised_current_drive_efficiency,_gamma_(10^20_A/W-m2)_______________ (eta_cd_norm_hcd_primary)_______________________      3.0000E-01 OP
 Wall_plug_to_injector_efficiency________________________________________ (eta_hcd_primary_injector_wall_plug)_______________________      4.0000E-01
 ECRH_plasma_heating_efficiency__________________________________________ (eta_cd_norm_ecrh)__________________      3.0000E-01
 Bootstrap_fraction______________________________________________________ (bootipf)_____________________      3.8453E-01
 Diamagnetic_fraction____________________________________________________ (diaipf)______________________      0.0000E+00
 Pfirsch-Schlueter_fraction______________________________________________ (psipf)_______________________      0.0000E+00
 Auxiliary_current_drive_fraction________________________________________ (faccd)_______________________      0.0000E+00
 Inductive_fraction______________________________________________________ (facoh)_______________________      6.1586E-01
 Total___________________________________________________________________ (plasipf+faccd+facoh)_________      1.0000E+00
 Fraction_of_the_plasma_current_produced_by_non-inductive_means__________ (fvsbrnni)____________________      3.8414E-01 ITV
 Electron_cyclotron_injected_power_(MW)__________________________________ (p_ecrh_injected_mw)______________________      5.0000E+01 OP
 Maximum_allowable_ECRH_power_(MW)_______________________________________ (p_hcd_injected_max)_____________________      5.0000E+01
 ECH_wall_plug_efficiency________________________________________________ (eta_ecrh_injector_wall_plug)______________________      4.0000E-01
 ECH_wall_plug_power_(MW)________________________________________________ (echwpow)_____________________      1.2500E+02 OP
 Total_V-s_capability_of_Central_Solenoid/PF_coils_(Wb)__________________ (abs(vs_cs_pf_total_pulse))__________________      6.4632E+02
 Required_volt-seconds_during_start-up_(Wb)______________________________ (vssoft)______________________      3.8396E+02
 Available_volt-seconds_during_burn_(Wb)_________________________________ (vsmax)_______________________      2.2917E+02
 # Times #
 Initial_charge_time_for_CS_from_zero_current_(s)________________________ (t_plant_pulse_coil_precharge)_______________________      5.0000E+02
 Plasma_current_ramp-up_time_(s)_________________________________________ (t_plant_pulse_plasma_current_ramp_up)________________________      1.8073E+02
 Heating_time_(s)________________________________________________________ (theat)_______________________      1.0000E+01
 Burn_time_(s)___________________________________________________________ (t_plant_pulse_burn)_______________________      7.2000E+03 OP
 Reset_time_to_zero_current_for_CS_(s)___________________________________ (t_plant_pulse_plasma_current_ramp_down)_______________________      1.8073E+02
 Time_between_pulses_(s)_________________________________________________ (t_plant_pulse_dwell)______________________      0.0000E+00
 Total_plant_cycle_time_(s)______________________________________________ (t_plant_pulse_total)______________________      8.0715E+03 OP
 kallenbach_switch_______________________________________________________ (kallenbach_switch)___________              0
 # Radial Build #
 Machine_bore_(m)________________________________________________________ (dr_bore)________________________      2.4334E+00 ITV
 CS_radial_thickness_(m)_________________________________________________ (dr_cs)_______________________      7.9994E-01 ITV
 CS_precompression_(m)___________________________________________________ (dr_cs_precomp)_____________________      5.4611E-02
 CS_precompresion_to_TF_coil_radial_gap_(m)______________________________ (dr_cs_tf_gap)_______________________      5.0000E-02 ITV
 TF_coil_inboard_leg_(m)_________________________________________________ (dr_tf_inboard)_______________________      1.1177E+00 ITV
 TF_coil_inboard_leg_insulation_gap_(m)__________________________________ (dr_tf_shld_gap)_____________________      5.0000E-02
 Thermal_shield_(m)______________________________________________________ (thshield)____________________      5.0000E-02
 thermal_shield_to_vessel_radial_gap_(m)_________________________________ (dr_shld_vv_gap_inboard)_______________________      2.0000E-02 ITV
 Inboard_vacuum_vessel_radial_thickness_(m)______________________________ (dr_vv_inboard)_____________________      6.0000E-01
 Inner_radiation_shield_radial_thickness_(m)_____________________________ (dr_shld_inboard)_____________________      1.0000E-06
 Gap_(m)_________________________________________________________________ (dr_shld_blkt_gap)_____________________      2.0000E-02
 Inboard_blanket_radial_thickness_(m)____________________________________ (dr_blkt_inboard)_____________________      8.0000E-01
 Inboard_first_wall_radial_thickness_(m)_________________________________ (dr_fw_inboard)_______________________      1.8000E-02
 Inboard_scrape-off_radial_thickness_(m)_________________________________ (dr_fw_plasma_gap_inboard)_____________________      2.2500E-01
 Outboard_scrape-off_radial_thickness_(m)________________________________ (dr_fw_plasma_gap_outboard)_____________________      2.2500E-01
 Outboard_first_wall_radial_thickness_(m)________________________________ (dr_fw_outboard)_______________________      1.8000E-02
 Outboard_blanket_radial_thickness_(m)___________________________________ (dr_blkt_outboard)_____________________      1.1000E+00
 Outer_radiation_shield_radial_thickness_(m)_____________________________ (dr_shld_outboard)_____________________      1.0000E-06
 Outboard_vacuum_vessel_radial_thickness_(m)_____________________________ (dr_vv_outboard)____________________      1.1000E+00
 Vessel_to_TF_radial_gap_(m)_____________________________________________ (dr_shld_vv_gap)______________________      1.1114E+00
 Gap_(m)_________________________________________________________________ (dr_tf_shld_gap)_____________________      5.0000E-02
 TF_coil_outboard_leg_radial_thickness_(m)_______________________________ (dr_tf_outboard)______________________      1.1177E+00
 # Vertical Build #
 Divertor_null_switch____________________________________________________ (i_single_null)_______________              1
 Vessel_-_TF_coil_vertical_gap_(m)_______________________________________ (vgap2)_______________________      5.0000E-02
 Topside_vacuum_vessel_radial_thickness_(m)______________________________ (dz_vv_upper)____________________      6.0000E-01
 Top_radiation_shield_thickness_(m)______________________________________ (dz_shld_upper)_____________________      1.0000E-06
 Top_blanket_vertical_thickness_(m)______________________________________ (dz_blkt_upper)_____________________      9.5000E-01
 Top_first_wall_vertical_thickness_(m)___________________________________ fwtth_________________________      1.8000E-02
 Top_scrape-off_vertical_thickness_(m)___________________________________ vgaptop_______________________      6.0000E-01
 Plasma_half-height_(m)__________________________________________________ (rminor*kappa)________________      5.4901E+00
 Bottom_scrape-off_vertical_thickness_(m)________________________________ (vgap)________________________      2.0024E+00
 Divertor_structure_vertical_thickness_(m)_______________________________ (dz_divertor)______________________      6.2100E-01
 Bottom_radiation_shield_thickness_(m)___________________________________ (dz_shld_lower)_____________________      1.0000E-06
 Underside_vacuum_vessel_radial_thickness_(m)____________________________ (dz_vv_lower)____________________      6.0000E-01
 External_cryostat_thickness_(m)_________________________________________ (dr_cryostat)_______________________      3.0000E-01
 Ratio_of_Central_solenoid_height_to_TF_coil_internal_height_____________ (f_z_cs_tf_internal)______________________      9.0000E-01
 Width_of_neutral_beam_duct_where_it_passes_between_the_TF_coils_(m)_____ (dx_beam_duct)______________________      5.8000E-01
 # Divertor build and plasma position #
 Plasma_top_position,_radial_(m)_________________________________________ (ptop_radial)_________________      7.7241E+00
 Plasma_top_position,_vertical_(m)_______________________________________ (ptop_vertical)_______________      5.4901E+00
 Plasma_geometric_centre,_radial_(m)_____________________________________ (rmajor.)_____________________      9.2095E+00
 Plasma_geometric_centre,_vertical_(m)___________________________________ (0.0)_________________________      0.0000E+00
 Plasma_lower_triangularity______________________________________________ (tril)________________________      5.0000E-01
 Plasma_elongation_______________________________________________________ (kappa.)______________________      1.8480E+00
 TF_coil_vertical_offset_(m)_____________________________________________ (dz_tf_plasma_centre_offset)____________________     -5.1772E-01
 Plasma_outer_arc_radius_of_curvature_(m)________________________________ (rco)_________________________      5.6100E+00
 Plasma_inner_arc_radius_of_curvature_(m)________________________________ (rci)_________________________      1.0888E+01
 Plasma_lower_X-pt,_radial_(m)___________________________________________ (rxpt)________________________      7.7241E+00
 Plasma_lower_X-pt,_vertical_(m)_________________________________________ (zxpt)________________________     -5.4901E+00
 Poloidal_plane_angle_between_vertical_and_inner_leg_(rad)_______________ (thetai)______________________      2.0714E-01
 Poloidal_plane_angle_between_vertical_and_outer_leg_(rad)_______________ (thetao)______________________      1.0423E+00
 Poloidal_plane_angle_between_inner_leg_and_plate_(rad)__________________ (betai)_______________________      1.0000E+00
 Poloidal_plane_angle_between_outer_leg_and_plate_(rad)__________________ (betao)_______________________      1.0000E+00
 Inner_divertor_leg_poloidal_length_(m)__________________________________ (plsepi)______________________      1.0000E+00
 Outer_divertor_leg_poloidal_length_(m)__________________________________ (plsepo)______________________      1.5000E+00
 Inner_divertor_plate_length_(m)_________________________________________ (plleni)______________________      1.0000E+00
 Outer_divertor_plate_length_(m)_________________________________________ (plleno)______________________      1.0000E+00
 Inner_strike_point,_radial_(m)__________________________________________ (rspi)________________________      6.7455E+00
 Inner_strike_point,_vertical_(m)________________________________________ (zspi)________________________     -5.6957E+00
 Inner_plate_top,_radial_(m)_____________________________________________ (rplti)_______________________      6.9233E+00
 Inner_plate_top,_vertical_(m)___________________________________________ (zplti)_______________________     -5.2284E+00
 Inner_plate_bottom,_radial_(m)__________________________________________ (rplbi)_______________________      6.5677E+00
 Inner_plate_bottom,_vertical_(m)________________________________________ (zplbi)_______________________     -6.1630E+00
 Outer_strike_point,_radial_(m)__________________________________________ (rspo)________________________      8.4804E+00
 Outer_strike_point,_vertical_(m)________________________________________ (zspo)________________________     -6.7854E+00
 Outer_plate_top,_radial_(m)_____________________________________________ (rplto)_______________________      8.7076E+00
 Outer_plate_top,_vertical_(m)___________________________________________ (zplto)_______________________     -6.3400E+00
 Outer_plate_bottom,_radial_(m)__________________________________________ (rplbo)_______________________      8.2533E+00
 Outer_plate_bottom,_vertical_(m)________________________________________ (zplbo)_______________________     -7.2309E+00
 Calculated_maximum_divertor_height_(m)__________________________________ (divht)_______________________      2.0024E+00
 # TF coils  #
 Allowable_maximum_shear_stress_in_TF_coil_case_(Tresca_criterion)_(Pa)__ (sig_tf_case_max)_____________      5.8000E+08
 Allowable_maximum_shear_stress_in_TF_coil_conduit_(Tresca_criterion)_(Pa (sig_tf_wp_max)_______________      5.8000E+08
 WP_toroidal_modulus_(GPa)_______________________________________________ (eyoung_wp_t*1.0D-9)__________      1.7783E+01 OP
 WP_vertical_modulus_(GPa)_______________________________________________ (eyoung_wp_z*1.0D-9)__________      4.9668E+01 OP
 Radial____stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_r_max(1))_____________     -2.4424E-08
 toroidal__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_t_max(1))_____________     -3.7741E+08
 Vertical__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_z_max(1))_____________      2.0259E+08
 Von-Mises_stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_vmises_max(1))________      5.0984E+08
 Maximum_shear_stress_for_the_Tresca_yield_criterion_1_(Pa)______________ (sig_tf_tresca_max(1))________      5.8000E+08
 Radial____stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_r_max(2))_____________     -3.7741E+08
 toroidal__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_t_max(2))_____________     -3.2004E+08
 Vertical__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_z_max(2))_____________      2.0259E+08
 Von-Mises_stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_vmises_max(2))________      5.0984E+08
 Maximum_shear_stress_for_the_Tresca_yield_criterion_2_(Pa)______________ (sig_tf_tresca_max(2))________      5.8000E+08
 Radial____stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_r_max(3))_____________      3.7928E+06
 toroidal__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_t_max(3))_____________     -2.9742E+08
 Vertical__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_z_max(3))_____________      1.1111E+08
 Von-Mises_stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_vmises_max(3))________      3.6586E+08
 Maximum_shear_stress_for_the_Tresca_yield_criterion_3_(Pa)______________ (sig_tf_tresca_max(3))________      4.0853E+08
 Maximum_radial_deflection_at_midplane_(m)_______________________________ (deflect)_____________________     -5.9412E-03 OP
 Vertical_strain_on_casing_______________________________________________ (casestr)_____________________      9.8824E-04 OP
 Vertical_strain_on_winding_pack_________________________________________ (windstrain)__________________      3.7680E-03 OP
 Radial_strain_on_insulator______________________________________________ (insstrain)___________________     -1.6443E-02 OP
 Conductor_technology____________________________________________________ (i_tf_sup)____________________              1
 Superconductor_material_________________________________________________ (i_tf_sc_mat)_________________              5
 Presence_of_TF_demountable_joints_______________________________________ (itart)_______________________              0
 TF_inboard_leg_support_strategy_________________________________________ (i_tf_bucking)________________              1
 Number_of_TF_coils______________________________________________________ (n_tf_coils)________________________             18
 Inboard_leg_centre_radius_(m)___________________________________________ (r_tf_inboard_mid)____________      3.8968E+00 OP
 Outboard_leg_centre_radius_(m)__________________________________________ (r_tf_outboard_mid)___________      1.6414E+01 OP
 Total_inboard_leg_radial_thickness_(m)__________________________________ (dr_tf_inboard)_______________________      1.1177E+00 ITV
 Total_outboard_leg_radial_thickness_(m)_________________________________ (dr_tf_outboard)______________________      1.1177E+00
 Outboard_leg_toroidal_thickness_(m)_____________________________________ (tftort)______________________      1.5475E+00 OP
 Maximum_inboard_edge_height_(m)_________________________________________ (z_tf_inside_half)________________________      8.8635E+00 OP
 Mean_coil_circumference_(including_inboard_leg_length)_(m)______________ (len_tf_coil)______________________      4.9853E+01 OP
 Vertical_TF_shape_______________________________________________________ (i_tf_shape)__________________              1
 TF_coil_arc_point_1_R_(m)_______________________________________________ (r_tf_arc(1))_____________________      4.4557E+00
 TF_coil_arc_point_1_Z_(m)_______________________________________________ (z_tf_arc(1))_____________________      4.6968E+00
 TF_coil_arc_point_2_R_(m)_______________________________________________ (r_tf_arc(2))_____________________      8.6154E+00
 TF_coil_arc_point_2_Z_(m)_______________________________________________ (z_tf_arc(2))_____________________      7.8281E+00
 TF_coil_arc_point_3_R_(m)_______________________________________________ (r_tf_arc(3))_____________________      1.5855E+01
 TF_coil_arc_point_3_Z_(m)_______________________________________________ (z_tf_arc(3))_____________________      0.0000E+00
 TF_coil_arc_point_4_R_(m)_______________________________________________ (r_tf_arc(4))_____________________      8.6154E+00
 TF_coil_arc_point_4_Z_(m)_______________________________________________ (z_tf_arc(4))_____________________     -8.8635E+00
 TF_coil_arc_point_5_R_(m)_______________________________________________ (r_tf_arc(5))_____________________      4.4557E+00
 TF_coil_arc_point_5_Z_(m)_______________________________________________ (z_tf_arc(5))_____________________     -5.3181E+00
 TF_cross-section_(total)_(m2)___________________________________________ (tfareain)____________________      2.7368E+01
 Total_steel_cross-section_(m2)__________________________________________ (a_tf_coil_inboard_steel*n_tf_coils)_____________      1.9471E+01
 Total_steel_TF_fraction_________________________________________________ (f_a_tf_coil_inboard_steel)__________________      7.1146E-01
 Total_Insulation_cross-section_(total)_(m2)_____________________________ (a_tf_coil_inboard_insulation*n_tf_coils)_______________      1.8591E+00
 Total_Insulation_fraction_______________________________________________ (f_a_tf_coil_inboard_insulation)____________________      6.7929E-02
 Casing_cross_section_area_(per_leg)_(m2)________________________________ (a_tf_coil_inboard_case)_____________________      9.5475E-01
 Inboard_leg_case_plasma_side_wall_thickness_(m)_________________________ (dr_tf_plasma_case)______________________      5.5887E-02
 Inboard_leg_case_inboard_"nose"_thickness_(m)___________________________ (thkcas)______________________      5.0442E-01 ITV
 Inboard_leg_case_sidewall_thickness_at_its_narrowest_point_(m)__________ (casths)______________________      1.0000E-01
 External_case_mass_per_coil_(kg)________________________________________ (m_tf_coil_case)______________________      1.0213E+06 OP
 WP_cross_section_area_with_insulation_and_insertion_(per_coil)_(m2)_____ (a_tf_wp_with_insulation)________________________      5.6567E-01
 WP_cross_section_area_(per_coil)_(m2)___________________________________ (a_tf_wp_steel)________________________      5.0776E-01
 Winding_pack_radial_thickness_(m)_______________________________________ (dr_tf_wp_with_insulation)____________________      4.8975E-01 OP
 Winding_pack_toroidal_width_(m)_________________________________________ (dx_tf_wp_primary_toroidal)________________________      1.1550E+00 OP
 Ground_wall_insulation_thickness_(m)____________________________________ (dx_tf_wp_insulation)______________________      8.0000E-03
 Winding_pack_insertion_gap_(m)__________________________________________ (dx_tf_wp_insertion_gap)____________________      1.0000E-02
 Steel_WP_cross-section_(total)_(m2)_____________________________________ (a_tf_wp_steel*n_tf_coils)___________________      2.2856E+00
 Steel_WP_fraction_______________________________________________________ (a_tf_wp_steel/a_tf_wp_with_insulation)___________________      2.2447E-01
 Insulation_WP_fraction__________________________________________________ (aiwp/a_tf_wp_with_insulation)___________________      1.3764E-01
 Cable_WP_fraction_______________________________________________________ ((a_tf_wp_with_insulation-a_tf_wp_steel-aiwp)/a_tf_wp_with_insulation)_______      6.3789E-01
 Turn_parametrisation____________________________________________________ (i_tf_turns_integer)__________              1
 Number_of_turns_per_TF_coil_____________________________________________ (n_tf_coil_turns)___________________      2.0000E+02 OP
 Number_of_TF_pancakes___________________________________________________ (n_tf_wp_pancakes)___________________             20
 Number_of_TF_layers_____________________________________________________ (n_tf_wp_layers)_____________________             10
 Radial_width_of_turn_(m)________________________________________________ (dr_tf_turn)_______________      4.5375E-02
